cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,model_response,finish_reason,truncated,reasoning_config,benchmark_mode,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,taxonomic_distance,error_type,generation_status
CBRO#0048,Crypturellus bartletti,Crypturellus,bartletti,Tinamidae,Tinamiformes,inhambu-anhangaí,Bartlett's Tinamou,BR,False,False,False,False,,BR,Bartlett's Tinamou,bartin2,True,binomial,False,Bartlett's Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Small-billed Tinamou,stop,False,"{""effort"": ""minimal""}",reasoning,7219,48,425,473,,small billed tinamou,bartletts tinamou,False,False,,1,intra_genus,complete
CBRO#0049,Crypturellus parvirostris,Crypturellus,parvirostris,Tinamidae,Tinamiformes,inhambu-chororó,Small-billed Tinamou,BR,False,False,False,False,,BR,Small-billed Tinamou,smbtin1,True,binomial,False,Small-billed Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Small-billed Tinamou,stop,False,"{""effort"": ""minimal""}",reasoning,7231,48,208,256,,small billed tinamou,small billed tinamou,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0050,Crypturellus tataupa,Crypturellus,tataupa,Tinamidae,Tinamiformes,inhambu-chintã,Tataupa Tinamou,BR,False,False,False,False,,BR,Tataupa Tinamou,tattin1,True,binomial,False,Tataupa Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Small-billed Tinamou,stop,False,"{""effort"": ""minimal""}",reasoning,7259,47,187,234,,small billed tinamou,tataupa tinamou,False,False,,1,intra_genus,complete
CBRO#0054,Rhynchotus rufescens,Rhynchotus,rufescens,Tinamidae,Tinamiformes,perdiz,Red-winged Tinamou,BR,False,False,False,False,,BR,Red-winged Tinamou,rewtin1,True,binomial,False,Red-winged Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Red-winged Tinamou,stop,False,"{""effort"": ""minimal""}",reasoning,10822,44,344,388,,red winged tinamou,red winged tinamou,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0058,Nothura boraquira,Nothura,boraquira,Tinamidae,Tinamiformes,codorna-do-nordeste,White-bellied Nothura,BR,False,False,False,False,,BR,White-bellied Nothura,whbnot1,True,binomial,False,White-bellied Nothura,True,binomial,False,deepseek/deepseek-v4-pro,white-bellied nothura,stop,False,"{""effort"": ""minimal""}",reasoning,13868,47,579,626,,white bellied nothura,white bellied nothura,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0059,Nothura minor,Nothura,minor,Tinamidae,Tinamiformes,codorna-mineira,Lesser Nothura,BR,False,False,False,False,,BR,Lesser Nothura,lesnot1,True,binomial,False,Lesser Nothura,True,binomial,False,deepseek/deepseek-v4-pro,Spot-winged Wood-Quail,stop,False,"{""effort"": ""minimal""}",reasoning,7019,46,173,219,,spot winged wood quail,lesser nothura,False,False,,4,hallucinated,complete
CBRO#0060,Nothura maculosa,Nothura,maculosa,Tinamidae,Tinamiformes,codorna-amarela,Spotted Nothura,BR,False,False,False,False,,BR,Spotted Nothura,sponot1,True,binomial,False,Spotted Nothura,True,binomial,False,deepseek/deepseek-v4-pro,Yellow-legged Tinamou,stop,False,"{""effort"": ""minimal""}",reasoning,6449,46,419,465,,yellow legged tinamou,spotted nothura,False,False,,2,intra_family,complete
CBRO#0065,Taoniscus nanus,Taoniscus,nanus,Tinamidae,Tinamiformes,codorna-carapé,Dwarf Tinamou,BR,False,False,False,False,,BR,Dwarf Tinamou,dwatin1,True,binomial,False,Dwarf Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Small-billed Tinamou,stop,False,"{""effort"": ""minimal""}",reasoning,8747,46,555,601,,small billed tinamou,dwarf tinamou,False,False,,2,intra_family,complete
CBRO#0069,Anhima cornuta,Anhima,cornuta,Anhimidae,Anseriformes,anhuma,Horned Screamer,BR,False,False,False,False,,BR,Horned Screamer,horscr1,True,binomial,False,Horned Screamer,True,binomial,False,deepseek/deepseek-v4-pro,Horned Screamer,stop,False,"{""effort"": ""minimal""}",reasoning,6225,43,112,155,,horned screamer,horned screamer,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0071,Chauna torquata,Chauna,torquata,Anhimidae,Anseriformes,tachã,Southern Screamer,BR,False,False,False,False,,BR,Southern Screamer,souscr1,True,binomial,False,Southern Screamer,True,binomial,False,deepseek/deepseek-v4-pro,Southern Screamer,stop,False,"{""effort"": ""minimal""}",reasoning,5082,44,199,243,,southern screamer,southern screamer,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0075,Dendrocygna bicolor,Dendrocygna,bicolor,Anatidae,Anseriformes,marreca-caneleira,Fulvous Whistling-Duck,BR,False,False,False,False,W,"BR, VI (W)",Fulvous Whistling-Duck,fuwduc,True,binomial,False,Fulvous Whistling Duck,True,binomial,True,deepseek/deepseek-v4-pro,Cinnamon Teal,stop,False,"{""effort"": ""minimal""}",reasoning,4721,48,209,257,,cinnamon teal,fulvous whistling duck,False,False,,2,intra_family,complete
CBRO#0076,Dendrocygna viduata,Dendrocygna,viduata,Anatidae,Anseriformes,irerê,White-faced Whistling-Duck,BR,False,False,False,False,,BR,White-faced Whistling-Duck,wfwduc1,True,binomial,False,White-faced Whistling Duck,True,binomial,True,deepseek/deepseek-v4-pro,White-faced Whistling-Duck,stop,False,"{""effort"": ""minimal""}",reasoning,4908,43,183,226,,white faced whistling duck,white faced whistling duck,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0077,Dendrocygna autumnalis,Dendrocygna,autumnalis,Anatidae,Anseriformes,marreca-cabocla,Black-bellied Whistling-Duck,BR,False,False,False,False,,BR,Black-bellied Whistling-Duck,bbwduc,True,binomial,False,Black-bellied Whistling Duck,True,binomial,True,deepseek/deepseek-v4-pro,Brazilian Teal,stop,False,"{""effort"": ""minimal""}",reasoning,5939,48,201,249,,brazilian teal,black bellied whistling duck,False,False,,2,intra_family,complete
CBRO#0081,Cygnus melancoryphus,Cygnus,melancoryphus,Anatidae,Anseriformes,cisne-de-pescoço-preto,Black-necked Swan,BR,False,False,False,False,,BR,Black-necked Swan,blnswa2,True,binomial,False,Black-necked Swan,True,binomial,False,deepseek/deepseek-v4-pro,Black-necked Swan,stop,False,"{""effort"": ""minimal""}",reasoning,4410,49,107,156,,black necked swan,black necked swan,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0083,Coscoroba coscoroba,Coscoroba,coscoroba,Anatidae,Anseriformes,capororoca,Coscoroba Swan,BR,False,False,False,False,,BR,Coscoroba Swan,cosswa1,True,binomial,False,Coscoroba Swan,True,binomial,False,deepseek/deepseek-v4-pro,Rufous-tailed Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,9309,45,210,255,,rufous tailed jacamar,coscoroba swan,False,False,,4,hallucinated,complete
CBRO#0089,Neochen jubata,Neochen,jubata,Anatidae,Anseriformes,pato-corredor,Orinoco Goose,BR,False,False,False,False,,BR,Maned Duck,manduc1,True,epithet_family,True,Orinoco Goose,True,binomial,False,deepseek/deepseek-v4-pro,Torrent Duck,stop,False,"{""effort"": ""minimal""}",reasoning,4060,46,236,282,,torrent duck,orinoco goose,False,False,,4,hallucinated,complete
CBRO#0086,Chloephaga picta,Chloephaga,picta,Anatidae,Anseriformes,ganso-de-magalhães,Upland Goose,VA,False,False,False,False,S,VA (S),Upland Goose,uplgoo1,True,binomial,False,Upland Goose,True,binomial,False,deepseek/deepseek-v4-pro,Upland Goose,stop,False,"{""effort"": ""minimal""}",reasoning,14950,50,297,347,,upland goose,upland goose,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0091,Cairina moschata,Cairina,moschata,Anatidae,Anseriformes,pato-do-mato,Muscovy Duck,BR,False,False,False,False,,BR,Muscovy Duck,musduc,True,binomial,False,Muscovy Duck,True,binomial,False,deepseek/deepseek-v4-pro,Muscovy Duck,stop,False,"{""effort"": ""minimal""}",reasoning,14400,46,357,403,,muscovy duck,muscovy duck,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0093,Sarkidiornis sylvicola,Sarkidiornis,sylvicola,Anatidae,Anseriformes,pato-de-crista,Comb Duck,BR,False,False,False,False,,BR,Comb Duck,comduc3,True,binomial,False,Comb Duck,True,binomial,False,deepseek/deepseek-v4-pro,American Comb Duck,stop,False,"{""effort"": ""minimal""}",reasoning,8301,47,508,555,,american comb duck,comb duck,False,False,,4,hallucinated,complete
CBRO#0095,Callonetta leucophrys,Callonetta,leucophrys,Anatidae,Anseriformes,marreca-de-coleira,Ringed Teal,BR,False,False,False,False,,BR,Ringed Teal,rintea1,True,binomial,False,Ringed Teal,True,binomial,False,deepseek/deepseek-v4-pro,Ringed Teal,stop,False,"{""effort"": ""minimal""}",reasoning,4909,48,126,174,,ringed teal,ringed teal,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0097,Amazonetta brasiliensis,Amazonetta,brasiliensis,Anatidae,Anseriformes,marreca-ananaí,Brazilian Teal,BR,False,False,False,False,,BR,Brazilian Teal,bratea1,True,binomial,False,Brazilian Teal,True,binomial,False,deepseek/deepseek-v4-pro,White-cheeked Pintail,stop,False,"{""effort"": ""minimal""}",reasoning,20981,47,464,511,,white cheeked pintail,brazilian teal,False,False,,2,intra_family,complete
CBRO#0110,Spatula versicolor,Spatula,versicolor,Anatidae,Anseriformes,marreca-cricri,Silver Teal,BR,False,False,False,False,W,"BR, VI (W)",Silver Teal,siltea1,True,binomial,False,Silver Teal,True,binomial,False,deepseek/deepseek-v4-pro,Brazilian Teal,stop,False,"{""effort"": ""minimal""}",reasoning,8687,47,298,345,,brazilian teal,silver teal,False,False,,2,intra_family,complete
CBRO#0115,Spatula platalea,Spatula,platalea,Anatidae,Anseriformes,marreca-colhereira,Red Shoveler,BR,False,False,False,False,S,"VI (S), BR",Red Shoveler,redsho1,True,binomial,False,Red Shoveler,True,binomial,False,deepseek/deepseek-v4-pro,Brazilian teal,stop,False,"{""effort"": ""minimal""}",reasoning,9105,47,568,615,,brazilian teal,red shoveler,False,False,,2,intra_family,complete
CBRO#0112,Spatula discors,Spatula,discors,Anatidae,Anseriformes,marreca-de-asa-azul,Blue-winged Teal,VI,False,False,False,False,N,VI (N),Blue-winged Teal,buwtea,True,binomial,False,Blue-winged Teal,True,binomial,False,deepseek/deepseek-v4-pro,Blue-winged Teal,stop,False,"{""effort"": ""minimal""}",reasoning,8220,50,130,180,,blue winged teal,blue winged teal,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0113,Spatula cyanoptera,Spatula,cyanoptera,Anatidae,Anseriformes,marreca-colorada,Cinnamon Teal,VA,False,False,False,False,S,VA (S),Cinnamon Teal,cintea,True,binomial,False,Cinnamon Teal,True,binomial,False,deepseek/deepseek-v4-pro,Cinnamon Teal,stop,False,"{""effort"": ""minimal""}",reasoning,5802,46,338,384,,cinnamon teal,cinnamon teal,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0101,Mareca sibilatrix,Mareca,sibilatrix,Anatidae,Anseriformes,marreca-oveira,Chiloe Wigeon,VI,False,False,False,False,S,VI (S),Chiloe Wigeon,chiwig1,True,binomial,False,Chiloe Wigeon,True,binomial,False,deepseek/deepseek-v4-pro,White-cheeked Pintail,stop,False,"{""effort"": ""minimal""}",reasoning,5985,47,221,268,,white cheeked pintail,chiloe wigeon,False,False,,2,intra_family,complete
CBRO#0107,Anas bahamensis,Anas,bahamensis,Anatidae,Anseriformes,marreca-toicinho,White-cheeked Pintail,BR,False,False,False,False,,BR,White-cheeked Pintail,whcpin,True,binomial,False,White-cheeked Pintail,True,binomial,False,deepseek/deepseek-v4-pro,White-faced Whistling-Duck,stop,False,"{""effort"": ""minimal""}",reasoning,23423,47,426,473,,white faced whistling duck,white cheeked pintail,False,False,,2,intra_family,complete
CBRO#0104,Anas acuta,Anas,acuta,Anatidae,Anseriformes,arrabio,Northern Pintail,VA,False,False,False,False,N;E,"VA (N?, E?)",Northern Pintail,norpin,True,binomial,False,Northern Pintail,True,binomial,False,deepseek/deepseek-v4-pro,White-rumped Swallow,stop,False,"{""effort"": ""minimal""}",reasoning,5991,44,357,401,,white rumped swallow,northern pintail,False,False,,4,hallucinated,complete
CBRO#0105,Anas georgica,Anas,georgica,Anatidae,Anseriformes,marreca-parda,Yellow-billed Pintail,BR,False,False,False,False,W,"BR, VI (W)",Yellow-billed Pintail,yebpin1,True,binomial,False,Yellow-billed Pintail,True,binomial,False,deepseek/deepseek-v4-pro,Yellow-billed Pintail,stop,False,"{""effort"": ""minimal""}",reasoning,38271,46,648,694,,yellow billed pintail,yellow billed pintail,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0102,Anas flavirostris,Anas,flavirostris,Anatidae,Anseriformes,marreca-pardinha,Yellow-billed Teal,BR,False,False,False,False,,BR,Yellow-billed Teal,yebtea1,True,binomial,False,Yellow-billed Teal,True,binomial,False,deepseek/deepseek-v4-pro,Yellow-billed Teal,stop,False,"{""effort"": ""minimal""}",reasoning,14756,47,747,794,,yellow billed teal,yellow billed teal,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0117,Netta erythrophthalma,Netta,erythrophthalma,Anatidae,Anseriformes,paturi-preta,Southern Pochard,BR,False,False,False,False,,BR,Southern Pochard,soupoc1,True,binomial,False,Southern Pochard,True,binomial,False,deepseek/deepseek-v4-pro,Black-bellied Whistling Duck,stop,False,"{""effort"": ""minimal""}",reasoning,6830,46,414,460,,black bellied whistling duck,southern pochard,False,False,,2,intra_family,complete
CBRO#0119,Netta peposaca,Netta,peposaca,Anatidae,Anseriformes,marrecão,Rosy-billed Pochard,BR,False,False,False,False,W,"VI (W), BR",Rosy-billed Pochard,robpoc1,True,binomial,False,Rosy-billed Pochard,True,binomial,False,deepseek/deepseek-v4-pro,Comb Duck,stop,False,"{""effort"": ""minimal""}",reasoning,29799,44,657,701,,comb duck,rosy billed pochard,False,False,,2,intra_family,complete
CBRO#0121,Mergus octosetaceus,Mergus,octosetaceus,Anatidae,Anseriformes,pato-mergulhão,Brazilian Merganser,BR,False,False,False,False,,BR,Brazilian Merganser,bramer1,True,binomial,False,Brazilian Merganser,True,binomial,False,deepseek/deepseek-v4-pro,Brazilian Merganser,stop,False,"{""effort"": ""minimal""}",reasoning,3881,48,188,236,,brazilian merganser,brazilian merganser,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0123,Heteronetta atricapilla,Heteronetta,atricapilla,Anatidae,Anseriformes,marreca-de-cabeça-preta,Black-headed Duck,BR,False,False,False,True,W,"BR, VI# (W)",Black-headed Duck,blhduc1,True,binomial,False,Black-headed Duck,True,binomial,False,deepseek/deepseek-v4-pro,Black-headed Duck,stop,False,"{""effort"": ""minimal""}",reasoning,4619,50,131,181,,black headed duck,black headed duck,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0125,Nomonyx dominicus,Nomonyx,dominicus,Anatidae,Anseriformes,marreca-caucau,Masked Duck,BR,False,False,False,False,,BR,Masked Duck,masduc,True,binomial,False,Masked Duck,True,binomial,False,deepseek/deepseek-v4-pro,White-faced Whistling Duck,stop,False,"{""effort"": ""minimal""}",reasoning,9853,47,337,384,,white faced whistling duck,masked duck,False,False,,2,intra_family,complete
CBRO#0127,Oxyura vittata,Oxyura,vittata,Anatidae,Anseriformes,marreca-rabo-de-espinho,Lake Duck,VI,False,False,False,True,S,VI# (S),Lake Duck,lakduc1,True,binomial,False,Lake Duck,True,binomial,False,deepseek/deepseek-v4-pro,Ruddy Duck,stop,False,"{""effort"": ""minimal""}",reasoning,24223,50,475,525,,ruddy duck,lake duck,False,False,,4,hallucinated,complete
CBRO#0131,Penelope marail,Penelope,marail,Cracidae,Galliformes,jacumirim,Marail Guan,BR,False,False,False,False,,BR,Marail Guan,margua1,True,binomial,False,Marail Guan,True,binomial,False,deepseek/deepseek-v4-pro,Rusty-margined Guan,stop,False,"{""effort"": ""minimal""}",reasoning,12114,44,261,305,,rusty margined guan,marail guan,False,False,,1,intra_genus,complete
CBRO#0134,Penelope superciliaris,Penelope,superciliaris,Cracidae,Galliformes,jacupemba,Rusty-margined Guan,BR,False,False,False,False,,BR,Rusty-margined Guan,rumgua1,True,binomial,False,Rusty-margined Guan,True,binomial,False,deepseek/deepseek-v4-pro,Rusty-margined Guan,stop,False,"{""effort"": ""minimal""}",reasoning,4544,45,214,259,,rusty margined guan,rusty margined guan,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0141,Penelope jacquacu,Penelope,jacquacu,Cracidae,Galliformes,jacu-de-spix,Spix's Guan,BR,False,False,False,False,,BR,Spix's Guan,spigua1,True,binomial,False,Spix's Guan,True,binomial,False,deepseek/deepseek-v4-pro,Spixs Guan,stop,False,"{""effort"": ""minimal""}",reasoning,9850,46,392,438,,spixs guan,spixs guan,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0145,Penelope obscura,Penelope,obscura,Cracidae,Galliformes,jacuguaçu,Dusky-legged Guan,BR,False,False,False,False,,BR,Dusky-legged Guan,dulgua1,True,binomial,False,Dusky-legged Guan,True,binomial,False,deepseek/deepseek-v4-pro,Dusky-legged Guan,stop,False,"{""effort"": ""minimal""}",reasoning,12437,45,288,333,,dusky legged guan,dusky legged guan,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0148,Penelope pileata,Penelope,pileata,Cracidae,Galliformes,jacupiranga,White-crested Guan,BR,True,False,False,False,,"BR, En",White-crested Guan,whcgua1,True,binomial,False,White-crested Guan,True,binomial,False,deepseek/deepseek-v4-pro,Red-throated Piping Guan,stop,False,"{""effort"": ""minimal""}",reasoning,9865,45,303,348,,red throated piping guan,white crested guan,False,False,,2,intra_family,complete
CBRO#0149,Penelope ochrogaster,Penelope,ochrogaster,Cracidae,Galliformes,jacu-de-barriga-castanha,Chestnut-bellied Guan,BR,True,False,False,False,,"BR, En",Chestnut-bellied Guan,chbgua1,True,binomial,False,Chestnut-bellied Guan,True,binomial,False,deepseek/deepseek-v4-pro,Chestnut-bellied Guan,stop,False,"{""effort"": ""minimal""}",reasoning,6358,50,214,264,,chestnut bellied guan,chestnut bellied guan,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0150,Penelope jacucaca,Penelope,jacucaca,Cracidae,Galliformes,jacucaca,White-browed Guan,BR,True,False,False,False,,"BR, En",White-browed Guan,whbgua1,True,binomial,False,White-browed Guan,True,binomial,False,deepseek/deepseek-v4-pro,Rusty-margined Guan,stop,False,"{""effort"": ""minimal""}",reasoning,6818,44,185,229,,rusty margined guan,white browed guan,False,False,,1,intra_genus,complete
CBRO#0152,Aburria cumanensis,Aburria,cumanensis,Cracidae,Galliformes,jacutinga-de-garganta-azul,Blue-throated Piping-Guan,BR,False,False,False,False,,BR,Blue-throated Piping-Guan,butpig1,True,epithet_family,False,Blue-throated Piping Guan,True,epithet_family,True,deepseek/deepseek-v4-pro,Blue-throated Piping Guan,stop,False,"{""effort"": ""minimal""}",reasoning,4983,51,284,335,,blue throated piping guan,blue throated piping guan,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0155,Aburria cujubi,Aburria,cujubi,Cracidae,Galliformes,cujubi,Red-throated Piping-Guan,BR,False,False,False,False,,BR,Red-throated Piping-Guan,rtpgua1,True,epithet_family,False,Red-throated Piping Guan,True,epithet_family,True,deepseek/deepseek-v4-pro,Red-throated Piping Guan,stop,False,"{""effort"": ""minimal""}",reasoning,17358,44,166,210,,red throated piping guan,red throated piping guan,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0158,Aburria jacutinga,Aburria,jacutinga,Cracidae,Galliformes,jacutinga,Black-fronted Piping-Guan,BR,False,False,False,False,,BR,Black-fronted Piping-Guan,bfpgua1,True,epithet_family,False,Black-fronted Piping Guan,True,epithet_family,True,deepseek/deepseek-v4-pro,Black-fronted Piping Guan,stop,False,"{""effort"": ""minimal""}",reasoning,4697,44,255,299,,black fronted piping guan,black fronted piping guan,True,True,cbro;ebird;avilist,0,correct,complete
