cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,model_response,finish_reason,truncated,reasoning_config,benchmark_mode,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,taxonomic_distance,error_type
CBRO#0038,Crypturellus duidae,Crypturellus,duidae,Tinamidae,Tinamiformes,inhambu-de-pé-cinza,Gray-legged Tinamou,BR,False,False,False,True,,BR#,Gray-legged Tinamou,gyltin1,True,binomial,False,Grey-legged Tinamou,True,binomial,True,deepseek/deepseek-v4-pro,Gray-legged Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,1287,50,5,55,,gray legged tinamou,gray legged tinamou,True,True,cbro;ebird,0,correct
CBRO#0039,Crypturellus erythropus,Crypturellus,erythropus,Tinamidae,Tinamiformes,inhambu-de-perna-vermelha,Red-legged Tinamou,BR,False,False,False,False,,BR,Red-legged Tinamou,reltin1,True,binomial,False,Red-legged Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Red-legged Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,2952,50,5,55,,red legged tinamou,red legged tinamou,True,True,cbro;ebird;avilist,0,correct
CBRO#0042,Crypturellus noctivagus,Crypturellus,noctivagus,Tinamidae,Tinamiformes,jaó-do-sul,Yellow-legged Tinamou,BR,True,False,False,False,,"BR, En",Yellow-legged Tinamou,yeltin1,True,binomial,False,Yellow-legged Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Red-winged Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,2484,46,7,53,,red winged tinamou,yellow legged tinamou,False,False,,2,intra_family
CBRO#0044,Crypturellus atrocapillus,Crypturellus,atrocapillus,Tinamidae,Tinamiformes,inhambu-de-coroa-preta,Black-capped Tinamou,BR,False,False,False,False,,BR,Black-capped Tinamou,blctin1,True,binomial,False,Black-capped Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Black-capped Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,2009,49,7,56,,black capped tinamou,black capped tinamou,True,True,cbro;ebird;avilist,0,correct
CBRO#0046,Crypturellus variegatus,Crypturellus,variegatus,Tinamidae,Tinamiformes,inhambu-anhangá,Variegated Tinamou,BR,False,False,False,False,,BR,Variegated Tinamou,vartin1,True,binomial,False,Variegated Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Solitary Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,2697,47,5,52,,solitary tinamou,variegated tinamou,False,False,,2,intra_family
CBRO#0047,Crypturellus brevirostris,Crypturellus,brevirostris,Tinamidae,Tinamiformes,inhambu-carijó,Rusty Tinamou,BR,False,False,False,False,,BR,Rusty Tinamou,rustin1,True,binomial,False,Rusty Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Undulated Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,945,48,6,54,,undulated tinamou,rusty tinamou,False,False,,1,intra_genus
CBRO#0048,Crypturellus bartletti,Crypturellus,bartletti,Tinamidae,Tinamiformes,inhambu-anhangaí,Bartlett's Tinamou,BR,False,False,False,False,,BR,Bartlett's Tinamou,bartin2,True,binomial,False,Bartlett's Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Solitary Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,1006,48,6,54,,solitary tinamou,bartletts tinamou,False,False,,2,intra_family
CBRO#0049,Crypturellus parvirostris,Crypturellus,parvirostris,Tinamidae,Tinamiformes,inhambu-chororó,Small-billed Tinamou,BR,False,False,False,False,,BR,Small-billed Tinamou,smbtin1,True,binomial,False,Small-billed Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Cinereous Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,1033,48,7,55,,cinereous tinamou,small billed tinamou,False,False,,1,intra_genus
CBRO#0050,Crypturellus tataupa,Crypturellus,tataupa,Tinamidae,Tinamiformes,inhambu-chintã,Tataupa Tinamou,BR,False,False,False,False,,BR,Tataupa Tinamou,tattin1,True,binomial,False,Tataupa Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Tataupa Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,2353,47,7,54,,tataupa tinamou,tataupa tinamou,True,True,cbro;ebird;avilist,0,correct
CBRO#0054,Rhynchotus rufescens,Rhynchotus,rufescens,Tinamidae,Tinamiformes,perdiz,Red-winged Tinamou,BR,False,False,False,False,,BR,Red-winged Tinamou,rewtin1,True,binomial,False,Red-winged Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,1934,44,4,48,,tinamou,red winged tinamou,False,False,,4,hallucinated
CBRO#0058,Nothura boraquira,Nothura,boraquira,Tinamidae,Tinamiformes,codorna-do-nordeste,White-bellied Nothura,BR,False,False,False,False,,BR,White-bellied Nothura,whbnot1,True,binomial,False,White-bellied Nothura,True,binomial,False,deepseek/deepseek-v4-pro,Spot-winged Wood Quail,stop,False,"{""effort"": ""none""}",no_reasoning,1072,47,7,54,,spot winged wood quail,white bellied nothura,False,False,,4,hallucinated
CBRO#0059,Nothura minor,Nothura,minor,Tinamidae,Tinamiformes,codorna-mineira,Lesser Nothura,BR,False,False,False,False,,BR,Lesser Nothura,lesnot1,True,binomial,False,Lesser Nothura,True,binomial,False,deepseek/deepseek-v4-pro,Spot-winged Wood Quail,stop,False,"{""effort"": ""none""}",no_reasoning,1462,46,7,53,,spot winged wood quail,lesser nothura,False,False,,4,hallucinated
CBRO#0060,Nothura maculosa,Nothura,maculosa,Tinamidae,Tinamiformes,codorna-amarela,Spotted Nothura,BR,False,False,False,False,,BR,Spotted Nothura,sponot1,True,binomial,False,Spotted Nothura,True,binomial,False,deepseek/deepseek-v4-pro,Yellow-legged Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,981,46,6,52,,yellow legged tinamou,spotted nothura,False,False,,2,intra_family
CBRO#0065,Taoniscus nanus,Taoniscus,nanus,Tinamidae,Tinamiformes,codorna-carapé,Dwarf Tinamou,BR,False,False,False,False,,BR,Dwarf Tinamou,dwatin1,True,binomial,False,Dwarf Tinamou,True,binomial,False,deepseek/deepseek-v4-pro,Little Wood-Rail,stop,False,"{""effort"": ""none""}",no_reasoning,3224,46,4,50,,little wood rail,dwarf tinamou,False,False,,4,hallucinated
CBRO#0069,Anhima cornuta,Anhima,cornuta,Anhimidae,Anseriformes,anhuma,Horned Screamer,BR,False,False,False,False,,BR,Horned Screamer,horscr1,True,binomial,False,Horned Screamer,True,binomial,False,deepseek/deepseek-v4-pro,Horned Screamer,stop,False,"{""effort"": ""none""}",no_reasoning,920,43,6,49,,horned screamer,horned screamer,True,True,cbro;ebird;avilist,0,correct
CBRO#0071,Chauna torquata,Chauna,torquata,Anhimidae,Anseriformes,tachã,Southern Screamer,BR,False,False,False,False,,BR,Southern Screamer,souscr1,True,binomial,False,Southern Screamer,True,binomial,False,deepseek/deepseek-v4-pro,Southern Screamer,stop,False,"{""effort"": ""none""}",no_reasoning,989,44,4,48,,southern screamer,southern screamer,True,True,cbro;ebird;avilist,0,correct
CBRO#0075,Dendrocygna bicolor,Dendrocygna,bicolor,Anatidae,Anseriformes,marreca-caneleira,Fulvous Whistling-Duck,BR,False,False,False,False,W,"BR, VI (W)",Fulvous Whistling-Duck,fuwduc,True,binomial,False,Fulvous Whistling Duck,True,binomial,True,deepseek/deepseek-v4-pro,Cinnamon Teal,stop,False,"{""effort"": ""none""}",no_reasoning,877,48,5,53,,cinnamon teal,fulvous whistling duck,False,False,,2,intra_family
CBRO#0076,Dendrocygna viduata,Dendrocygna,viduata,Anatidae,Anseriformes,irerê,White-faced Whistling-Duck,BR,False,False,False,False,,BR,White-faced Whistling-Duck,wfwduc1,True,binomial,False,White-faced Whistling Duck,True,binomial,True,deepseek/deepseek-v4-pro,White-faced Whistling-Duck,stop,False,"{""effort"": ""none""}",no_reasoning,11212,43,8,51,,white faced whistling duck,white faced whistling duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0077,Dendrocygna autumnalis,Dendrocygna,autumnalis,Anatidae,Anseriformes,marreca-cabocla,Black-bellied Whistling-Duck,BR,False,False,False,False,,BR,Black-bellied Whistling-Duck,bbwduc,True,binomial,False,Black-bellied Whistling Duck,True,binomial,True,deepseek/deepseek-v4-pro,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,3197,48,5,53,,brazilian teal,black bellied whistling duck,False,False,,2,intra_family
CBRO#0081,Cygnus melancoryphus,Cygnus,melancoryphus,Anatidae,Anseriformes,cisne-de-pescoço-preto,Black-necked Swan,BR,False,False,False,False,,BR,Black-necked Swan,blnswa2,True,binomial,False,Black-necked Swan,True,binomial,False,deepseek/deepseek-v4-pro,Black-necked Swan,stop,False,"{""effort"": ""none""}",no_reasoning,2485,49,5,54,,black necked swan,black necked swan,True,True,cbro;ebird;avilist,0,correct
CBRO#0083,Coscoroba coscoroba,Coscoroba,coscoroba,Anatidae,Anseriformes,capororoca,Coscoroba Swan,BR,False,False,False,False,,BR,Coscoroba Swan,cosswa1,True,binomial,False,Coscoroba Swan,True,binomial,False,deepseek/deepseek-v4-pro,Plain Softtail,stop,False,"{""effort"": ""none""}",no_reasoning,1032,45,4,49,,plain softtail,coscoroba swan,False,False,,4,hallucinated
CBRO#0089,Neochen jubata,Neochen,jubata,Anatidae,Anseriformes,pato-corredor,Orinoco Goose,BR,False,False,False,False,,BR,Maned Duck,manduc1,True,epithet_family,True,Orinoco Goose,True,binomial,False,deepseek/deepseek-v4-pro,Torrent Duck,stop,False,"{""effort"": ""none""}",no_reasoning,1088,46,4,50,,torrent duck,orinoco goose,False,False,,4,hallucinated
CBRO#0086,Chloephaga picta,Chloephaga,picta,Anatidae,Anseriformes,ganso-de-magalhães,Upland Goose,VA,False,False,False,False,S,VA (S),Upland Goose,uplgoo1,True,binomial,False,Upland Goose,True,binomial,False,deepseek/deepseek-v4-pro,Upland Goose,stop,False,"{""effort"": ""none""}",no_reasoning,2035,50,3,53,,upland goose,upland goose,True,True,cbro;ebird;avilist,0,correct
CBRO#0091,Cairina moschata,Cairina,moschata,Anatidae,Anseriformes,pato-do-mato,Muscovy Duck,BR,False,False,False,False,,BR,Muscovy Duck,musduc,True,binomial,False,Muscovy Duck,True,binomial,False,deepseek/deepseek-v4-pro,Muscovy Duck,stop,False,"{""effort"": ""none""}",no_reasoning,1005,46,5,51,,muscovy duck,muscovy duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0093,Sarkidiornis sylvicola,Sarkidiornis,sylvicola,Anatidae,Anseriformes,pato-de-crista,Comb Duck,BR,False,False,False,False,,BR,Comb Duck,comduc3,True,binomial,False,Comb Duck,True,binomial,False,deepseek/deepseek-v4-pro,Red-crested Pochard,stop,False,"{""effort"": ""none""}",no_reasoning,1771,47,7,54,,red crested pochard,comb duck,False,False,,4,hallucinated
CBRO#0095,Callonetta leucophrys,Callonetta,leucophrys,Anatidae,Anseriformes,marreca-de-coleira,Ringed Teal,BR,False,False,False,False,,BR,Ringed Teal,rintea1,True,binomial,False,Ringed Teal,True,binomial,False,deepseek/deepseek-v4-pro,Ringed Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1412,48,4,52,,ringed teal,ringed teal,True,True,cbro;ebird;avilist,0,correct
CBRO#0097,Amazonetta brasiliensis,Amazonetta,brasiliensis,Anatidae,Anseriformes,marreca-ananaí,Brazilian Teal,BR,False,False,False,False,,BR,Brazilian Teal,bratea1,True,binomial,False,Brazilian Teal,True,binomial,False,deepseek/deepseek-v4-pro,White-cheeked Pintail,stop,False,"{""effort"": ""none""}",no_reasoning,916,47,7,54,,white cheeked pintail,brazilian teal,False,False,,2,intra_family
CBRO#0110,Spatula versicolor,Spatula,versicolor,Anatidae,Anseriformes,marreca-cricri,Silver Teal,BR,False,False,False,False,W,"BR, VI (W)",Silver Teal,siltea1,True,binomial,False,Silver Teal,True,binomial,False,deepseek/deepseek-v4-pro,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1233,47,4,51,,brazilian teal,silver teal,False,False,,2,intra_family
CBRO#0115,Spatula platalea,Spatula,platalea,Anatidae,Anseriformes,marreca-colhereira,Red Shoveler,BR,False,False,False,False,S,"VI (S), BR",Red Shoveler,redsho1,True,binomial,False,Red Shoveler,True,binomial,False,deepseek/deepseek-v4-pro,Red Shoveler,stop,False,"{""effort"": ""none""}",no_reasoning,579,47,5,52,,red shoveler,red shoveler,True,True,cbro;ebird;avilist,0,correct
CBRO#0112,Spatula discors,Spatula,discors,Anatidae,Anseriformes,marreca-de-asa-azul,Blue-winged Teal,VI,False,False,False,False,N,VI (N),Blue-winged Teal,buwtea,True,binomial,False,Blue-winged Teal,True,binomial,False,deepseek/deepseek-v4-pro,Blue-winged Teal,stop,False,"{""effort"": ""none""}",no_reasoning,738,50,6,56,,blue winged teal,blue winged teal,True,True,cbro;ebird;avilist,0,correct
CBRO#0113,Spatula cyanoptera,Spatula,cyanoptera,Anatidae,Anseriformes,marreca-colorada,Cinnamon Teal,VA,False,False,False,False,S,VA (S),Cinnamon Teal,cintea,True,binomial,False,Cinnamon Teal,True,binomial,False,deepseek/deepseek-v4-pro,Cinnamon Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1201,46,5,51,,cinnamon teal,cinnamon teal,True,True,cbro;ebird;avilist,0,correct
CBRO#0101,Mareca sibilatrix,Mareca,sibilatrix,Anatidae,Anseriformes,marreca-oveira,Chiloe Wigeon,VI,False,False,False,False,S,VI (S),Chiloe Wigeon,chiwig1,True,binomial,False,Chiloe Wigeon,True,binomial,False,deepseek/deepseek-v4-pro,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,635,47,5,52,,brazilian teal,chiloe wigeon,False,False,,2,intra_family
CBRO#0107,Anas bahamensis,Anas,bahamensis,Anatidae,Anseriformes,marreca-toicinho,White-cheeked Pintail,BR,False,False,False,False,,BR,White-cheeked Pintail,whcpin,True,binomial,False,White-cheeked Pintail,True,binomial,False,deepseek/deepseek-v4-pro,White-cheeked Pintail,stop,False,"{""effort"": ""none""}",no_reasoning,3692,47,7,54,,white cheeked pintail,white cheeked pintail,True,True,cbro;ebird;avilist,0,correct
CBRO#0104,Anas acuta,Anas,acuta,Anatidae,Anseriformes,arrabio,Northern Pintail,VA,False,False,False,False,N;E,"VA (N?, E?)",Northern Pintail,norpin,True,binomial,False,Northern Pintail,True,binomial,False,deepseek/deepseek-v4-pro,Northern Pintail,stop,False,"{""effort"": ""none""}",no_reasoning,976,44,4,48,,northern pintail,northern pintail,True,True,cbro;ebird;avilist,0,correct
CBRO#0105,Anas georgica,Anas,georgica,Anatidae,Anseriformes,marreca-parda,Yellow-billed Pintail,BR,False,False,False,False,W,"BR, VI (W)",Yellow-billed Pintail,yebpin1,True,binomial,False,Yellow-billed Pintail,True,binomial,False,deepseek/deepseek-v4-pro,White-cheeked Pintail,stop,False,"{""effort"": ""none""}",no_reasoning,927,46,7,53,,white cheeked pintail,yellow billed pintail,False,False,,1,intra_genus
CBRO#0102,Anas flavirostris,Anas,flavirostris,Anatidae,Anseriformes,marreca-pardinha,Yellow-billed Teal,BR,False,False,False,False,,BR,Yellow-billed Teal,yebtea1,True,binomial,False,Yellow-billed Teal,True,binomial,False,deepseek/deepseek-v4-pro,White-cheeked Pintail,stop,False,"{""effort"": ""none""}",no_reasoning,1223,47,6,53,,white cheeked pintail,yellow billed teal,False,False,,1,intra_genus
CBRO#0117,Netta erythrophthalma,Netta,erythrophthalma,Anatidae,Anseriformes,paturi-preta,Southern Pochard,BR,False,False,False,False,,BR,Southern Pochard,soupoc1,True,binomial,False,Southern Pochard,True,binomial,False,deepseek/deepseek-v4-pro,Black-headed Duck,stop,False,"{""effort"": ""none""}",no_reasoning,1038,46,4,50,,black headed duck,southern pochard,False,False,,2,intra_family
CBRO#0119,Netta peposaca,Netta,peposaca,Anatidae,Anseriformes,marrecão,Rosy-billed Pochard,BR,False,False,False,False,W,"VI (W), BR",Rosy-billed Pochard,robpoc1,True,binomial,False,Rosy-billed Pochard,True,binomial,False,deepseek/deepseek-v4-pro,Muscovy Duck,stop,False,"{""effort"": ""none""}",no_reasoning,943,44,5,49,,muscovy duck,rosy billed pochard,False,False,,2,intra_family
CBRO#0121,Mergus octosetaceus,Mergus,octosetaceus,Anatidae,Anseriformes,pato-mergulhão,Brazilian Merganser,BR,False,False,False,False,,BR,Brazilian Merganser,bramer1,True,binomial,False,Brazilian Merganser,True,binomial,False,deepseek/deepseek-v4-pro,Brazilian Merganser,stop,False,"{""effort"": ""none""}",no_reasoning,915,48,5,53,,brazilian merganser,brazilian merganser,True,True,cbro;ebird;avilist,0,correct
CBRO#0123,Heteronetta atricapilla,Heteronetta,atricapilla,Anatidae,Anseriformes,marreca-de-cabeça-preta,Black-headed Duck,BR,False,False,False,True,W,"BR, VI# (W)",Black-headed Duck,blhduc1,True,binomial,False,Black-headed Duck,True,binomial,False,deepseek/deepseek-v4-pro,Black-headed Duck,stop,False,"{""effort"": ""none""}",no_reasoning,1420,50,4,54,,black headed duck,black headed duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0125,Nomonyx dominicus,Nomonyx,dominicus,Anatidae,Anseriformes,marreca-caucau,Masked Duck,BR,False,False,False,False,,BR,Masked Duck,masduc,True,binomial,False,Masked Duck,True,binomial,False,deepseek/deepseek-v4-pro,White-faced Whistling-Duck,stop,False,"{""effort"": ""none""}",no_reasoning,921,47,8,55,,white faced whistling duck,masked duck,False,False,,2,intra_family
CBRO#0127,Oxyura vittata,Oxyura,vittata,Anatidae,Anseriformes,marreca-rabo-de-espinho,Lake Duck,VI,False,False,False,True,S,VI# (S),Lake Duck,lakduc1,True,binomial,False,Lake Duck,True,binomial,False,deepseek/deepseek-v4-pro,Northern Pintail,stop,False,"{""effort"": ""none""}",no_reasoning,1073,50,4,54,,northern pintail,lake duck,False,False,,2,intra_family
CBRO#0131,Penelope marail,Penelope,marail,Cracidae,Galliformes,jacumirim,Marail Guan,BR,False,False,False,False,,BR,Marail Guan,margua1,True,binomial,False,Marail Guan,True,binomial,False,deepseek/deepseek-v4-pro,Rusty-margined Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1770,44,8,52,,rusty margined guan,marail guan,False,False,,1,intra_genus
CBRO#0134,Penelope superciliaris,Penelope,superciliaris,Cracidae,Galliformes,jacupemba,Rusty-margined Guan,BR,False,False,False,False,,BR,Rusty-margined Guan,rumgua1,True,binomial,False,Rusty-margined Guan,True,binomial,False,deepseek/deepseek-v4-pro,Dusky-legged Guan,stop,False,"{""effort"": ""none""}",no_reasoning,687,45,6,51,,dusky legged guan,rusty margined guan,False,False,,1,intra_genus
CBRO#0141,Penelope jacquacu,Penelope,jacquacu,Cracidae,Galliformes,jacu-de-spix,Spix's Guan,BR,False,False,False,False,,BR,Spix's Guan,spigua1,True,binomial,False,Spix's Guan,True,binomial,False,deepseek/deepseek-v4-pro,Spix's Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1016,46,5,51,,spixs guan,spixs guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0145,Penelope obscura,Penelope,obscura,Cracidae,Galliformes,jacuguaçu,Dusky-legged Guan,BR,False,False,False,False,,BR,Dusky-legged Guan,dulgua1,True,binomial,False,Dusky-legged Guan,True,binomial,False,deepseek/deepseek-v4-pro,Dusky-legged Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1441,45,6,51,,dusky legged guan,dusky legged guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0148,Penelope pileata,Penelope,pileata,Cracidae,Galliformes,jacupiranga,White-crested Guan,BR,True,False,False,False,,"BR, En",White-crested Guan,whcgua1,True,binomial,False,White-crested Guan,True,binomial,False,deepseek/deepseek-v4-pro,Black-fronted Piping Guan,stop,False,"{""effort"": ""none""}",no_reasoning,2794,45,6,51,,black fronted piping guan,white crested guan,False,False,,2,intra_family
CBRO#0149,Penelope ochrogaster,Penelope,ochrogaster,Cracidae,Galliformes,jacu-de-barriga-castanha,Chestnut-bellied Guan,BR,True,False,False,False,,"BR, En",Chestnut-bellied Guan,chbgua1,True,binomial,False,Chestnut-bellied Guan,True,binomial,False,deepseek/deepseek-v4-pro,Chestnut-bellied Guan,stop,False,"{""effort"": ""none""}",no_reasoning,2520,50,7,57,,chestnut bellied guan,chestnut bellied guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0150,Penelope jacucaca,Penelope,jacucaca,Cracidae,Galliformes,jacucaca,White-browed Guan,BR,True,False,False,False,,"BR, En",White-browed Guan,whbgua1,True,binomial,False,White-browed Guan,True,binomial,False,deepseek/deepseek-v4-pro,White-browed Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1468,44,5,49,,white browed guan,white browed guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0152,Aburria cumanensis,Aburria,cumanensis,Cracidae,Galliformes,jacutinga-de-garganta-azul,Blue-throated Piping-Guan,BR,False,False,False,False,,BR,Blue-throated Piping-Guan,butpig1,True,epithet_family,False,Blue-throated Piping Guan,True,epithet_family,True,deepseek/deepseek-v4-pro,Blue-throated Piping Guan,stop,False,"{""effort"": ""none""}",no_reasoning,2004,51,7,58,,blue throated piping guan,blue throated piping guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0155,Aburria cujubi,Aburria,cujubi,Cracidae,Galliformes,cujubi,Red-throated Piping-Guan,BR,False,False,False,False,,BR,Red-throated Piping-Guan,rtpgua1,True,epithet_family,False,Red-throated Piping Guan,True,epithet_family,True,deepseek/deepseek-v4-pro,White-bellied Guan,stop,False,"{""effort"": ""none""}",no_reasoning,598,44,6,50,,white bellied guan,red throated piping guan,False,False,,4,hallucinated
CBRO#0158,Aburria jacutinga,Aburria,jacutinga,Cracidae,Galliformes,jacutinga,Black-fronted Piping-Guan,BR,False,False,False,False,,BR,Black-fronted Piping-Guan,bfpgua1,True,epithet_family,False,Black-fronted Piping Guan,True,epithet_family,True,deepseek/deepseek-v4-pro,Black-fronted Piping Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1388,44,7,51,,black fronted piping guan,black fronted piping guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0160,Ortalis canicollis,Ortalis,canicollis,Cracidae,Galliformes,aracuã-do-pantanal,Chaco Chachalaca,BR,False,False,False,False,,BR,Chaco Chachalaca,chacha1,True,binomial,False,Chaco Chachalaca,True,binomial,False,deepseek/deepseek-v4-pro,Chaco Chachalaca,stop,False,"{""effort"": ""none""}",no_reasoning,2773,48,6,54,,chaco chachalaca,chaco chachalaca,True,True,cbro;ebird;avilist,0,correct
CBRO#0162,Ortalis guttata,Ortalis,guttata,Cracidae,Galliformes,aracuã-pintado,Speckled Chachalaca,BR,False,False,False,False,,BR,Speckled Chachalaca,specha3,True,binomial,False,Speckled Chachalaca,True,binomial,False,deepseek/deepseek-v4-pro,Speckled Chachalaca,stop,False,"{""effort"": ""none""}",no_reasoning,863,47,7,54,,speckled chachalaca,speckled chachalaca,True,True,cbro;ebird;avilist,0,correct
