cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,run_started_at_utc,dataset_sha256,config_sha256,prompt_sha256,git_commit,python_version,requests_version,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#0038,Crypturellus duidae,Crypturellus,duidae,Tinamidae,Tinamiformes,inhambu-de-pé-cinza,Gray-legged Tinamou,BR,False,False,False,True,,BR#,Gray-legged Tinamou,gyltin1,True,binomial,False,Grey-legged Tinamou,True,binomial,True,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Grey-legged Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-c7202850f9e6b1101430,TF2fauKyNrCemPUPvfnswAw,Google,1788829004,2026-09-08T00:58:40.487571+00:00,0,45,141,186,,grey legged tinamou,gray legged tinamou,False,True,avilist,complete,0,correct
CBRO#0039,Crypturellus erythropus,Crypturellus,erythropus,Tinamidae,Tinamiformes,inhambu-de-perna-vermelha,Red-legged Tinamou,BR,False,False,False,False,,BR,Red-legged Tinamou,reltin1,True,binomial,False,Red-legged Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Red-legged Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-2492bbb1e4d80e26fa77,TF2fao2vNqKYvdIPg5KlqQg,Google,1788829004,2026-09-08T00:58:40.487591+00:00,0,47,6,53,,red legged tinamou,red legged tinamou,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0042,Crypturellus noctivagus,Crypturellus,noctivagus,Tinamidae,Tinamiformes,jaó-do-sul,Yellow-legged Tinamou,BR,True,False,False,False,,"BR, En",Yellow-legged Tinamou,yeltin1,True,binomial,False,Yellow-legged Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Brown Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-331030a46b81d7ff7f4e,TF2fauKtNpKL8uMPvIXfsAw,Google,1788829004,2026-09-08T00:58:40.487612+00:00,0,42,4,46,,brown tinamou,yellow legged tinamou,False,False,,complete,1,intra_genus
CBRO#0044,Crypturellus atrocapillus,Crypturellus,atrocapillus,Tinamidae,Tinamiformes,inhambu-de-coroa-preta,Black-capped Tinamou,BR,False,False,False,False,,BR,Black-capped Tinamou,blctin1,True,binomial,False,Black-capped Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Black-capped Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-03381215d13198595e85,TF2fap-0NqGAz_IPocTMyAk,Google,1788829004,2026-09-08T00:58:40.487633+00:00,0,46,6,52,,black capped tinamou,black capped tinamou,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0046,Crypturellus variegatus,Crypturellus,variegatus,Tinamidae,Tinamiformes,inhambu-anhangá,Variegated Tinamou,BR,False,False,False,False,,BR,Variegated Tinamou,vartin1,True,binomial,False,Variegated Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Brown Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-4366077d8cb0d998b14e,TF2fapi4Ns7sxs0Picnf4Q4,Google,1788829004,2026-09-08T00:58:40.487652+00:00,0,42,4,46,,brown tinamou,variegated tinamou,False,False,,complete,1,intra_genus
CBRO#0047,Crypturellus brevirostris,Crypturellus,brevirostris,Tinamidae,Tinamiformes,inhambu-carijó,Rusty Tinamou,BR,False,False,False,False,,BR,Rusty Tinamou,rustin1,True,binomial,False,Rusty Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Rusty Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-42c03d234a00278f19bc,TF2favOZNqmCz_IP3_PzqQ8,Google,1788829004,2026-09-08T00:58:40.487673+00:00,0,41,704,745,,rusty tinamou,rusty tinamou,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0048,Crypturellus bartletti,Crypturellus,bartletti,Tinamidae,Tinamiformes,inhambu-anhangaí,Bartlett's Tinamou,BR,False,False,False,False,,BR,Bartlett's Tinamou,bartin2,True,binomial,False,Bartlett's Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Barred Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-3c9637b01934d775cf59,TF2farfjNoGhmPUP-KL62As,Google,1788829004,2026-09-08T00:58:40.487690+00:00,0,42,5,47,,barred tinamou,bartletts tinamou,False,False,,complete,4,hallucinated
CBRO#0049,Crypturellus parvirostris,Crypturellus,parvirostris,Tinamidae,Tinamiformes,inhambu-chororó,Small-billed Tinamou,BR,False,False,False,False,,BR,Small-billed Tinamou,smbtin1,True,binomial,False,Small-billed Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Small-billed Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-9c39331894597c107092,TF2fatChNob-mLAP8rLh-AM,Google,1788829004,2026-09-08T00:58:40.487711+00:00,0,42,6,48,,small billed tinamou,small billed tinamou,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0050,Crypturellus tataupa,Crypturellus,tataupa,Tinamidae,Tinamiformes,inhambu-chintã,Tataupa Tinamou,BR,False,False,False,False,,BR,Tataupa Tinamou,tattin1,True,binomial,False,Tataupa Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Tataupa Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-838bdb05b35c66721a61,TF2fapmRNpvM8uMP3peRuQM,Google,1788829004,2026-09-08T00:58:40.487730+00:00,0,42,5,47,,tataupa tinamou,tataupa tinamou,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0054,Rhynchotus rufescens,Rhynchotus,rufescens,Tinamidae,Tinamiformes,perdiz,Red-winged Tinamou,BR,False,False,False,False,,BR,Red-winged Tinamou,rewtin1,True,binomial,False,Red-winged Tinamou,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Red-winged Tinamou,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-4b9d16a6a507483bedf6,TF2fauOVNp3ZmLAP-7KK-QU,Google,1788829004,2026-09-08T00:58:40.487748+00:00,0,38,6,44,,red winged tinamou,red winged tinamou,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0058,Nothura boraquira,Nothura,boraquira,Tinamidae,Tinamiformes,codorna-do-nordeste,White-bellied Nothura,BR,False,False,False,False,,BR,White-bellied Nothura,whbnot1,True,binomial,False,White-bellied Nothura,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,White-bellied Nothura,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-8918182e22cddc96a817,TF2fau2nNsKjz_IP2_XG-Q0,Google,1788829004,2026-09-08T00:58:40.487767+00:00,0,43,7,50,,white bellied nothura,white bellied nothura,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0059,Nothura minor,Nothura,minor,Tinamidae,Tinamiformes,codorna-mineira,Lesser Nothura,BR,False,False,False,False,,BR,Lesser Nothura,lesnot1,True,binomial,False,Lesser Nothura,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Lesser Nothura,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-840324c1fd12b57497e4,TF2farS2Nt_PmLAPgOKu-QQ,Google,1788829004,2026-09-08T00:58:40.487842+00:00,0,41,5,46,,lesser nothura,lesser nothura,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0060,Nothura maculosa,Nothura,maculosa,Tinamidae,Tinamiformes,codorna-amarela,Spotted Nothura,BR,False,False,False,False,,BR,Spotted Nothura,sponot1,True,binomial,False,Spotted Nothura,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788828837-msY2KxjSKerF6OOjheAu,openrouter_batch_sequence,Spotted Nothura,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788828837-a5c3b3a018a2fcc46df9,TF2fasGrNqT6mLAPqtPJCQ,Google,1788829004,2026-09-08T00:58:40.487871+00:00,0,41,5,46,,spotted nothura,spotted nothura,True,True,cbro;ebird;avilist,complete,0,correct
