cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,model_response,finish_reason,truncated,reasoning_config,benchmark_mode,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,taxonomic_distance,error_type
CBRO#0038,Crypturellus duidae,Crypturellus,duidae,Tinamidae,Tinamiformes,inhambu-de-pé-cinza,Gray-legged Tinamou,BR,False,False,False,True,,BR#,Gray-legged Tinamou,gyltin1,True,binomial,False,Grey-legged Tinamou,True,binomial,True,anthropic/claude-opus-4.8,Grey-legged Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,5015,76,123,199,,grey legged tinamou,gray legged tinamou,False,True,avilist,0,correct
CBRO#0039,Crypturellus erythropus,Crypturellus,erythropus,Tinamidae,Tinamiformes,inhambu-de-perna-vermelha,Red-legged Tinamou,BR,False,False,False,False,,BR,Red-legged Tinamou,reltin1,True,binomial,False,Red-legged Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Red-legged Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4135,77,107,184,,red legged tinamou,red legged tinamou,True,True,cbro;ebird;avilist,0,correct
CBRO#0042,Crypturellus noctivagus,Crypturellus,noctivagus,Tinamidae,Tinamiformes,jaó-do-sul,Yellow-legged Tinamou,BR,True,False,False,False,,"BR, En",Yellow-legged Tinamou,yeltin1,True,binomial,False,Yellow-legged Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Yellow-legged Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,8904,71,398,469,,yellow legged tinamou,yellow legged tinamou,True,True,cbro;ebird;avilist,0,correct
CBRO#0044,Crypturellus atrocapillus,Crypturellus,atrocapillus,Tinamidae,Tinamiformes,inhambu-de-coroa-preta,Black-capped Tinamou,BR,False,False,False,False,,BR,Black-capped Tinamou,blctin1,True,binomial,False,Black-capped Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Black-capped Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,1886,76,12,88,,black capped tinamou,black capped tinamou,True,True,cbro;ebird;avilist,0,correct
CBRO#0046,Crypturellus variegatus,Crypturellus,variegatus,Tinamidae,Tinamiformes,inhambu-anhangá,Variegated Tinamou,BR,False,False,False,False,,BR,Variegated Tinamou,vartin1,True,binomial,False,Variegated Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Brazilian Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4207,72,121,193,,brazilian tinamou,variegated tinamou,False,False,,1,intra_genus
CBRO#0047,Crypturellus brevirostris,Crypturellus,brevirostris,Tinamidae,Tinamiformes,inhambu-carijó,Rusty Tinamou,BR,False,False,False,False,,BR,Rusty Tinamou,rustin1,True,binomial,False,Rusty Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Undulated Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,11776,71,90,161,,undulated tinamou,rusty tinamou,False,False,,1,intra_genus
CBRO#0048,Crypturellus bartletti,Crypturellus,bartletti,Tinamidae,Tinamiformes,inhambu-anhangaí,Bartlett's Tinamou,BR,False,False,False,False,,BR,Bartlett's Tinamou,bartin2,True,binomial,False,Bartlett's Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Grey-legged Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,8147,73,162,235,,grey legged tinamou,bartletts tinamou,False,False,,1,intra_genus
CBRO#0049,Crypturellus parvirostris,Crypturellus,parvirostris,Tinamidae,Tinamiformes,inhambu-chororó,Small-billed Tinamou,BR,False,False,False,False,,BR,Small-billed Tinamou,smbtin1,True,binomial,False,Small-billed Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Small-billed Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,3896,71,12,83,,small billed tinamou,small billed tinamou,True,True,cbro;ebird;avilist,0,correct
CBRO#0050,Crypturellus tataupa,Crypturellus,tataupa,Tinamidae,Tinamiformes,inhambu-chintã,Tataupa Tinamou,BR,False,False,False,False,,BR,Tataupa Tinamou,tattin1,True,binomial,False,Tataupa Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Tataupa Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,3571,71,88,159,,tataupa tinamou,tataupa tinamou,True,True,cbro;ebird;avilist,0,correct
CBRO#0054,Rhynchotus rufescens,Rhynchotus,rufescens,Tinamidae,Tinamiformes,perdiz,Red-winged Tinamou,BR,False,False,False,False,,BR,Red-winged Tinamou,rewtin1,True,binomial,False,Red-winged Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Spotted Nothura,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,2206,67,10,77,,spotted nothura,red winged tinamou,False,False,,2,intra_family
CBRO#0058,Nothura boraquira,Nothura,boraquira,Tinamidae,Tinamiformes,codorna-do-nordeste,White-bellied Nothura,BR,False,False,False,False,,BR,White-bellied Nothura,whbnot1,True,binomial,False,White-bellied Nothura,True,binomial,False,anthropic/claude-opus-4.8,White-bellied Nothura,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,5420,73,208,281,,white bellied nothura,white bellied nothura,True,True,cbro;ebird;avilist,0,correct
CBRO#0059,Nothura minor,Nothura,minor,Tinamidae,Tinamiformes,codorna-mineira,Lesser Nothura,BR,False,False,False,False,,BR,Lesser Nothura,lesnot1,True,binomial,False,Lesser Nothura,True,binomial,False,anthropic/claude-opus-4.8,Dwarf Tinamou,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,5065,70,87,157,,dwarf tinamou,lesser nothura,False,False,,2,intra_family
CBRO#0060,Nothura maculosa,Nothura,maculosa,Tinamidae,Tinamiformes,codorna-amarela,Spotted Nothura,BR,False,False,False,False,,BR,Spotted Nothura,sponot1,True,binomial,False,Spotted Nothura,True,binomial,False,anthropic/claude-opus-4.8,Spotted Nothura,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,6262,70,291,361,,spotted nothura,spotted nothura,True,True,cbro;ebird;avilist,0,correct
CBRO#0065,Taoniscus nanus,Taoniscus,nanus,Tinamidae,Tinamiformes,codorna-carapé,Dwarf Tinamou,BR,False,False,False,False,,BR,Dwarf Tinamou,dwatin1,True,binomial,False,Dwarf Tinamou,True,binomial,False,anthropic/claude-opus-4.8,Lesser Nothura,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4367,70,81,151,,lesser nothura,dwarf tinamou,False,False,,2,intra_family
CBRO#0069,Anhima cornuta,Anhima,cornuta,Anhimidae,Anseriformes,anhuma,Horned Screamer,BR,False,False,False,False,,BR,Horned Screamer,horscr1,True,binomial,False,Horned Screamer,True,binomial,False,anthropic/claude-opus-4.8,Horned Screamer,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,2843,67,9,76,,horned screamer,horned screamer,True,True,cbro;ebird;avilist,0,correct
CBRO#0071,Chauna torquata,Chauna,torquata,Anhimidae,Anseriformes,tachã,Southern Screamer,BR,False,False,False,False,,BR,Southern Screamer,souscr1,True,binomial,False,Southern Screamer,True,binomial,False,anthropic/claude-opus-4.8,Southern Screamer,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4003,66,50,116,,southern screamer,southern screamer,True,True,cbro;ebird;avilist,0,correct
CBRO#0075,Dendrocygna bicolor,Dendrocygna,bicolor,Anatidae,Anseriformes,marreca-caneleira,Fulvous Whistling-Duck,BR,False,False,False,False,W,"BR, VI (W)",Fulvous Whistling-Duck,fuwduc,True,binomial,False,Fulvous Whistling Duck,True,binomial,True,anthropic/claude-opus-4.8,Fulvous Whistling-Duck,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4646,71,78,149,,fulvous whistling duck,fulvous whistling duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0076,Dendrocygna viduata,Dendrocygna,viduata,Anatidae,Anseriformes,irerê,White-faced Whistling-Duck,BR,False,False,False,False,,BR,White-faced Whistling-Duck,wfwduc1,True,binomial,False,White-faced Whistling Duck,True,binomial,True,anthropic/claude-opus-4.8,White-faced Whistling Duck,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,1855,66,13,79,,white faced whistling duck,white faced whistling duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0077,Dendrocygna autumnalis,Dendrocygna,autumnalis,Anatidae,Anseriformes,marreca-cabocla,Black-bellied Whistling-Duck,BR,False,False,False,False,,BR,Black-bellied Whistling-Duck,bbwduc,True,binomial,False,Black-bellied Whistling Duck,True,binomial,True,anthropic/claude-opus-4.8,Fulvous Whistling-Duck,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,1565,71,15,86,,fulvous whistling duck,black bellied whistling duck,False,False,,1,intra_genus
CBRO#0081,Cygnus melancoryphus,Cygnus,melancoryphus,Anatidae,Anseriformes,cisne-de-pescoço-preto,Black-necked Swan,BR,False,False,False,False,,BR,Black-necked Swan,blnswa2,True,binomial,False,Black-necked Swan,True,binomial,False,anthropic/claude-opus-4.8,Black-necked Swan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,1407,76,10,86,,black necked swan,black necked swan,True,True,cbro;ebird;avilist,0,correct
CBRO#0083,Coscoroba coscoroba,Coscoroba,coscoroba,Anatidae,Anseriformes,capororoca,Coscoroba Swan,BR,False,False,False,False,,BR,Coscoroba Swan,cosswa1,True,binomial,False,Coscoroba Swan,True,binomial,False,anthropic/claude-opus-4.8,Buff-necked Ibis,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,9364,67,500,567,,buff necked ibis,coscoroba swan,False,False,,4,hallucinated
CBRO#0089,Neochen jubata,Neochen,jubata,Anatidae,Anseriformes,pato-corredor,Orinoco Goose,BR,False,False,False,False,,BR,Maned Duck,manduc1,True,epithet_family,True,Orinoco Goose,True,binomial,False,anthropic/claude-opus-4.8,Orinoco Goose,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,5587,69,235,304,,orinoco goose,orinoco goose,True,True,cbro;avilist,0,correct
CBRO#0086,Chloephaga picta,Chloephaga,picta,Anatidae,Anseriformes,ganso-de-magalhães,Upland Goose,VA,False,False,False,False,S,VA (S),Upland Goose,uplgoo1,True,binomial,False,Upland Goose,True,binomial,False,anthropic/claude-opus-4.8,Upland Goose,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,3583,73,53,126,,upland goose,upland goose,True,True,cbro;ebird;avilist,0,correct
CBRO#0091,Cairina moschata,Cairina,moschata,Anatidae,Anseriformes,pato-do-mato,Muscovy Duck,BR,False,False,False,False,,BR,Muscovy Duck,musduc,True,binomial,False,Muscovy Duck,True,binomial,False,anthropic/claude-opus-4.8,Muscovy Duck,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,3654,70,99,169,,muscovy duck,muscovy duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0093,Sarkidiornis sylvicola,Sarkidiornis,sylvicola,Anatidae,Anseriformes,pato-de-crista,Comb Duck,BR,False,False,False,False,,BR,Comb Duck,comduc3,True,binomial,False,Comb Duck,True,binomial,False,anthropic/claude-opus-4.8,Comb Duck,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4182,70,105,175,,comb duck,comb duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0095,Callonetta leucophrys,Callonetta,leucophrys,Anatidae,Anseriformes,marreca-de-coleira,Ringed Teal,BR,False,False,False,False,,BR,Ringed Teal,rintea1,True,binomial,False,Ringed Teal,True,binomial,False,anthropic/claude-opus-4.8,Ringed Teal,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,3782,72,76,148,,ringed teal,ringed teal,True,True,cbro;ebird;avilist,0,correct
CBRO#0097,Amazonetta brasiliensis,Amazonetta,brasiliensis,Anatidae,Anseriformes,marreca-ananaí,Brazilian Teal,BR,False,False,False,False,,BR,Brazilian Teal,bratea1,True,binomial,False,Brazilian Teal,True,binomial,False,anthropic/claude-opus-4.8,Brazilian Teal,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,5692,71,210,281,,brazilian teal,brazilian teal,True,True,cbro;ebird;avilist,0,correct
CBRO#0110,Spatula versicolor,Spatula,versicolor,Anatidae,Anseriformes,marreca-cricri,Silver Teal,BR,False,False,False,False,W,"BR, VI (W)",Silver Teal,siltea1,True,binomial,False,Silver Teal,True,binomial,False,anthropic/claude-opus-4.8,Speckled Teal,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,1775,70,9,79,,speckled teal,silver teal,False,False,,4,hallucinated
CBRO#0115,Spatula platalea,Spatula,platalea,Anatidae,Anseriformes,marreca-colhereira,Red Shoveler,BR,False,False,False,False,S,"VI (S), BR",Red Shoveler,redsho1,True,binomial,False,Red Shoveler,True,binomial,False,anthropic/claude-opus-4.8,Red Shoveler,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,2545,71,9,80,,red shoveler,red shoveler,True,True,cbro;ebird;avilist,0,correct
CBRO#0112,Spatula discors,Spatula,discors,Anatidae,Anseriformes,marreca-de-asa-azul,Blue-winged Teal,VI,False,False,False,False,N,VI (N),Blue-winged Teal,buwtea,True,binomial,False,Blue-winged Teal,True,binomial,False,anthropic/claude-opus-4.8,Blue-winged Teal,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4842,74,11,85,,blue winged teal,blue winged teal,True,True,cbro;ebird;avilist,0,correct
CBRO#0113,Spatula cyanoptera,Spatula,cyanoptera,Anatidae,Anseriformes,marreca-colorada,Cinnamon Teal,VA,False,False,False,False,S,VA (S),Cinnamon Teal,cintea,True,binomial,False,Cinnamon Teal,True,binomial,False,anthropic/claude-opus-4.8,Brazilian Teal,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,2015,70,10,80,,brazilian teal,cinnamon teal,False,False,,2,intra_family
CBRO#0101,Mareca sibilatrix,Mareca,sibilatrix,Anatidae,Anseriformes,marreca-oveira,Chiloe Wigeon,VI,False,False,False,False,S,VI (S),Chiloe Wigeon,chiwig1,True,binomial,False,Chiloe Wigeon,True,binomial,False,anthropic/claude-opus-4.8,White-cheeked Pintail,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,10233,70,519,589,,white cheeked pintail,chiloe wigeon,False,False,,2,intra_family
CBRO#0107,Anas bahamensis,Anas,bahamensis,Anatidae,Anseriformes,marreca-toicinho,White-cheeked Pintail,BR,False,False,False,False,,BR,White-cheeked Pintail,whcpin,True,binomial,False,White-cheeked Pintail,True,binomial,False,anthropic/claude-opus-4.8,Blue-winged Teal,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,1633,71,11,82,,blue winged teal,white cheeked pintail,False,False,,2,intra_family
CBRO#0104,Anas acuta,Anas,acuta,Anatidae,Anseriformes,arrabio,Northern Pintail,VA,False,False,False,False,N;E,"VA (N?, E?)",Northern Pintail,norpin,True,binomial,False,Northern Pintail,True,binomial,False,anthropic/claude-opus-4.8,White-cheeked Pintail,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,7099,67,383,450,,white cheeked pintail,northern pintail,False,False,,1,intra_genus
CBRO#0105,Anas georgica,Anas,georgica,Anatidae,Anseriformes,marreca-parda,Yellow-billed Pintail,BR,False,False,False,False,W,"BR, VI (W)",Yellow-billed Pintail,yebpin1,True,binomial,False,Yellow-billed Pintail,True,binomial,False,anthropic/claude-opus-4.8,Brown Teal,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,2830,69,8,77,,brown teal,yellow billed pintail,False,False,,4,hallucinated
CBRO#0102,Anas flavirostris,Anas,flavirostris,Anatidae,Anseriformes,marreca-pardinha,Yellow-billed Teal,BR,False,False,False,False,,BR,Yellow-billed Teal,yebtea1,True,binomial,False,Yellow-billed Teal,True,binomial,False,anthropic/claude-opus-4.8,Speckled Teal,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,10718,71,9,80,,speckled teal,yellow billed teal,False,False,,4,hallucinated
CBRO#0117,Netta erythrophthalma,Netta,erythrophthalma,Anatidae,Anseriformes,paturi-preta,Southern Pochard,BR,False,False,False,False,,BR,Southern Pochard,soupoc1,True,binomial,False,Southern Pochard,True,binomial,False,anthropic/claude-opus-4.8,Southern Pochard,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,5348,69,156,225,,southern pochard,southern pochard,True,True,cbro;ebird;avilist,0,correct
CBRO#0119,Netta peposaca,Netta,peposaca,Anatidae,Anseriformes,marrecão,Rosy-billed Pochard,BR,False,False,False,False,W,"VI (W), BR",Rosy-billed Pochard,robpoc1,True,binomial,False,Rosy-billed Pochard,True,binomial,False,anthropic/claude-opus-4.8,Southern Pochard,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4080,67,104,171,,southern pochard,rosy billed pochard,False,False,,1,intra_genus
CBRO#0121,Mergus octosetaceus,Mergus,octosetaceus,Anatidae,Anseriformes,pato-mergulhão,Brazilian Merganser,BR,False,False,False,False,,BR,Brazilian Merganser,bramer1,True,binomial,False,Brazilian Merganser,True,binomial,False,anthropic/claude-opus-4.8,Brazilian Merganser,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,2034,71,11,82,,brazilian merganser,brazilian merganser,True,True,cbro;ebird;avilist,0,correct
CBRO#0123,Heteronetta atricapilla,Heteronetta,atricapilla,Anatidae,Anseriformes,marreca-de-cabeça-preta,Black-headed Duck,BR,False,False,False,True,W,"BR, VI# (W)",Black-headed Duck,blhduc1,True,binomial,False,Black-headed Duck,True,binomial,False,anthropic/claude-opus-4.8,Black-headed Duck,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4397,76,131,207,,black headed duck,black headed duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0125,Nomonyx dominicus,Nomonyx,dominicus,Anatidae,Anseriformes,marreca-caucau,Masked Duck,BR,False,False,False,False,,BR,Masked Duck,masduc,True,binomial,False,Masked Duck,True,binomial,False,anthropic/claude-opus-4.8,Chiloe Wigeon,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,7197,70,312,382,,chiloe wigeon,masked duck,False,False,,2,intra_family
CBRO#0127,Oxyura vittata,Oxyura,vittata,Anatidae,Anseriformes,marreca-rabo-de-espinho,Lake Duck,VI,False,False,False,True,S,VI# (S),Lake Duck,lakduc1,True,binomial,False,Lake Duck,True,binomial,False,anthropic/claude-opus-4.8,White-cheeked Pintail,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,2643,76,12,88,,white cheeked pintail,lake duck,False,False,,2,intra_family
CBRO#0131,Penelope marail,Penelope,marail,Cracidae,Galliformes,jacumirim,Marail Guan,BR,False,False,False,False,,BR,Marail Guan,margua1,True,binomial,False,Marail Guan,True,binomial,False,anthropic/claude-opus-4.8,East Brazilian Chachalaca,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,11637,68,666,734,,east brazilian chachalaca,marail guan,False,False,,2,intra_family
CBRO#0134,Penelope superciliaris,Penelope,superciliaris,Cracidae,Galliformes,jacupemba,Rusty-margined Guan,BR,False,False,False,False,,BR,Rusty-margined Guan,rumgua1,True,binomial,False,Rusty-margined Guan,True,binomial,False,anthropic/claude-opus-4.8,Rusty-margined Guan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,2093,68,12,80,,rusty margined guan,rusty margined guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0141,Penelope jacquacu,Penelope,jacquacu,Cracidae,Galliformes,jacu-de-spix,Spix's Guan,BR,False,False,False,False,,BR,Spix's Guan,spigua1,True,binomial,False,Spix's Guan,True,binomial,False,anthropic/claude-opus-4.8,Spix's Guan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,1750,71,9,80,,spixs guan,spixs guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0145,Penelope obscura,Penelope,obscura,Cracidae,Galliformes,jacuguaçu,Dusky-legged Guan,BR,False,False,False,False,,BR,Dusky-legged Guan,dulgua1,True,binomial,False,Dusky-legged Guan,True,binomial,False,anthropic/claude-opus-4.8,Dusky-legged Guan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,3400,70,12,82,,dusky legged guan,dusky legged guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0148,Penelope pileata,Penelope,pileata,Cracidae,Galliformes,jacupiranga,White-crested Guan,BR,True,False,False,False,,"BR, En",White-crested Guan,whcgua1,True,binomial,False,White-crested Guan,True,binomial,False,anthropic/claude-opus-4.8,Rusty-margined Guan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,9323,69,464,533,,rusty margined guan,white crested guan,False,False,,1,intra_genus
CBRO#0149,Penelope ochrogaster,Penelope,ochrogaster,Cracidae,Galliformes,jacu-de-barriga-castanha,Chestnut-bellied Guan,BR,True,False,False,False,,"BR, En",Chestnut-bellied Guan,chbgua1,True,binomial,False,Chestnut-bellied Guan,True,binomial,False,anthropic/claude-opus-4.8,Chestnut-bellied Guan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,5496,76,127,203,,chestnut bellied guan,chestnut bellied guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0150,Penelope jacucaca,Penelope,jacucaca,Cracidae,Galliformes,jacucaca,White-browed Guan,BR,True,False,False,False,,"BR, En",White-browed Guan,whbgua1,True,binomial,False,White-browed Guan,True,binomial,False,anthropic/claude-opus-4.8,White-browed Guan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4340,68,73,141,,white browed guan,white browed guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0152,Aburria cumanensis,Aburria,cumanensis,Cracidae,Galliformes,jacutinga-de-garganta-azul,Blue-throated Piping-Guan,BR,False,False,False,False,,BR,Blue-throated Piping-Guan,butpig1,True,epithet_family,False,Blue-throated Piping Guan,True,epithet_family,True,anthropic/claude-opus-4.8,Blue-throated Piping Guan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,5014,77,141,218,,blue throated piping guan,blue throated piping guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0155,Aburria cujubi,Aburria,cujubi,Cracidae,Galliformes,cujubi,Red-throated Piping-Guan,BR,False,False,False,False,,BR,Red-throated Piping-Guan,rtpgua1,True,epithet_family,False,Red-throated Piping Guan,True,epithet_family,True,anthropic/claude-opus-4.8,Red-throated Piping Guan,stop,False,"{""enabled"": true, ""max_tokens"": 1024}",reasoning,4487,67,114,181,,red throated piping guan,red throated piping guan,True,True,cbro;ebird;avilist,0,correct
