cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,model_response,finish_reason,truncated,reasoning_config,benchmark_mode,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,taxonomic_distance,error_type
CBRO#0049,Crypturellus parvirostris,Crypturellus,parvirostris,Tinamidae,Tinamiformes,inhambu-chororó,Small-billed Tinamou,BR,False,False,False,False,,BR,Small-billed Tinamou,smbtin1,True,binomial,False,Small-billed Tinamou,True,binomial,False,moonshotai/kimi-k2.6,Rusty-margined Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1651,57,8,65,,rusty margined guan,small billed tinamou,False,False,,4,hallucinated
CBRO#0050,Crypturellus tataupa,Crypturellus,tataupa,Tinamidae,Tinamiformes,inhambu-chintã,Tataupa Tinamou,BR,False,False,False,False,,BR,Tataupa Tinamou,tattin1,True,binomial,False,Tataupa Tinamou,True,binomial,False,moonshotai/kimi-k2.6,Rusty-margined Guan,stop,False,"{""effort"": ""none""}",no_reasoning,576,56,8,64,,rusty margined guan,tataupa tinamou,False,False,,4,hallucinated
CBRO#0054,Rhynchotus rufescens,Rhynchotus,rufescens,Tinamidae,Tinamiformes,perdiz,Red-winged Tinamou,BR,False,False,False,False,,BR,Red-winged Tinamou,rewtin1,True,binomial,False,Red-winged Tinamou,True,binomial,False,moonshotai/kimi-k2.6,Red-legged Partridge,stop,False,"{""effort"": ""none""}",no_reasoning,616,53,5,58,,red legged partridge,red winged tinamou,False,False,,4,hallucinated
CBRO#0058,Nothura boraquira,Nothura,boraquira,Tinamidae,Tinamiformes,codorna-do-nordeste,White-bellied Nothura,BR,False,False,False,False,,BR,White-bellied Nothura,whbnot1,True,binomial,False,White-bellied Nothura,True,binomial,False,moonshotai/kimi-k2.6,Northeastern Bobwhite,stop,False,"{""effort"": ""none""}",no_reasoning,583,57,6,63,,northeastern bobwhite,white bellied nothura,False,False,,4,hallucinated
CBRO#0059,Nothura minor,Nothura,minor,Tinamidae,Tinamiformes,codorna-mineira,Lesser Nothura,BR,False,False,False,False,,BR,Lesser Nothura,lesnot1,True,binomial,False,Lesser Nothura,True,binomial,False,moonshotai/kimi-k2.6,Minas Gerais Wood Quail,stop,False,"{""effort"": ""none""}",no_reasoning,1116,55,9,64,,minas gerais wood quail,lesser nothura,False,False,,4,hallucinated
CBRO#0060,Nothura maculosa,Nothura,maculosa,Tinamidae,Tinamiformes,codorna-amarela,Spotted Nothura,BR,False,False,False,False,,BR,Spotted Nothura,sponot1,True,binomial,False,Spotted Nothura,True,binomial,False,moonshotai/kimi-k2.6,Yellow-legged Buttonquail,stop,False,"{""effort"": ""none""}",no_reasoning,3579,55,5,60,,yellow legged buttonquail,spotted nothura,False,False,,4,hallucinated
CBRO#0065,Taoniscus nanus,Taoniscus,nanus,Tinamidae,Tinamiformes,codorna-carapé,Dwarf Tinamou,BR,False,False,False,False,,BR,Dwarf Tinamou,dwatin1,True,binomial,False,Dwarf Tinamou,True,binomial,False,moonshotai/kimi-k2.6,Crested Bobwhite,stop,False,"{""effort"": ""none""}",no_reasoning,1541,55,5,60,,crested bobwhite,dwarf tinamou,False,False,,4,hallucinated
CBRO#0069,Anhima cornuta,Anhima,cornuta,Anhimidae,Anseriformes,anhuma,Horned Screamer,BR,False,False,False,False,,BR,Horned Screamer,horscr1,True,binomial,False,Horned Screamer,True,binomial,False,moonshotai/kimi-k2.6,Horned Screamer,stop,False,"{""effort"": ""none""}",no_reasoning,3713,52,7,59,,horned screamer,horned screamer,True,True,cbro;ebird;avilist,0,correct
CBRO#0071,Chauna torquata,Chauna,torquata,Anhimidae,Anseriformes,tachã,Southern Screamer,BR,False,False,False,False,,BR,Southern Screamer,souscr1,True,binomial,False,Southern Screamer,True,binomial,False,moonshotai/kimi-k2.6,Red-legged Seriema,stop,False,"{""effort"": ""none""}",no_reasoning,1389,53,6,59,,red legged seriema,southern screamer,False,False,,4,hallucinated
CBRO#0075,Dendrocygna bicolor,Dendrocygna,bicolor,Anatidae,Anseriformes,marreca-caneleira,Fulvous Whistling-Duck,BR,False,False,False,False,W,"BR, VI (W)",Fulvous Whistling-Duck,fuwduc,True,binomial,False,Fulvous Whistling Duck,True,binomial,True,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,715,57,5,62,,brazilian teal,fulvous whistling duck,False,False,,2,intra_family
CBRO#0076,Dendrocygna viduata,Dendrocygna,viduata,Anatidae,Anseriformes,irerê,White-faced Whistling-Duck,BR,False,False,False,False,,BR,White-faced Whistling-Duck,wfwduc1,True,binomial,False,White-faced Whistling Duck,True,binomial,True,moonshotai/kimi-k2.6,White-faced Whistling Duck,stop,False,"{""effort"": ""none""}",no_reasoning,816,53,8,61,,white faced whistling duck,white faced whistling duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0077,Dendrocygna autumnalis,Dendrocygna,autumnalis,Anatidae,Anseriformes,marreca-cabocla,Black-bellied Whistling-Duck,BR,False,False,False,False,,BR,Black-bellied Whistling-Duck,bbwduc,True,binomial,False,Black-bellied Whistling Duck,True,binomial,True,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,2675,57,5,62,,brazilian teal,black bellied whistling duck,False,False,,2,intra_family
CBRO#0081,Cygnus melancoryphus,Cygnus,melancoryphus,Anatidae,Anseriformes,cisne-de-pescoço-preto,Black-necked Swan,BR,False,False,False,False,,BR,Black-necked Swan,blnswa2,True,binomial,False,Black-necked Swan,True,binomial,False,moonshotai/kimi-k2.6,Black-necked Swan,stop,False,"{""effort"": ""none""}",no_reasoning,1164,58,4,62,,black necked swan,black necked swan,True,True,cbro;ebird;avilist,0,correct
CBRO#0083,Coscoroba coscoroba,Coscoroba,coscoroba,Anatidae,Anseriformes,capororoca,Coscoroba Swan,BR,False,False,False,False,,BR,Coscoroba Swan,cosswa1,True,binomial,False,Coscoroba Swan,True,binomial,False,moonshotai/kimi-k2.6,Red-ruffed Fruitcrow,stop,False,"{""effort"": ""none""}",no_reasoning,3785,52,8,60,,red ruffed fruitcrow,coscoroba swan,False,False,,4,hallucinated
CBRO#0089,Neochen jubata,Neochen,jubata,Anatidae,Anseriformes,pato-corredor,Orinoco Goose,BR,False,False,False,False,,BR,Maned Duck,manduc1,True,epithet_family,True,Orinoco Goose,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1827,55,5,60,,brazilian teal,orinoco goose,False,False,,2,intra_family
CBRO#0086,Chloephaga picta,Chloephaga,picta,Anatidae,Anseriformes,ganso-de-magalhães,Upland Goose,VA,False,False,False,False,S,VA (S),Upland Goose,uplgoo1,True,binomial,False,Upland Goose,True,binomial,False,moonshotai/kimi-k2.6,Upland Goose,stop,False,"{""effort"": ""none""}",no_reasoning,1154,58,7,65,,upland goose,upland goose,True,True,cbro;ebird;avilist,0,correct
CBRO#0091,Cairina moschata,Cairina,moschata,Anatidae,Anseriformes,pato-do-mato,Muscovy Duck,BR,False,False,False,False,,BR,Muscovy Duck,musduc,True,binomial,False,Muscovy Duck,True,binomial,False,moonshotai/kimi-k2.6,Muscovy Duck,stop,False,"{""effort"": ""none""}",no_reasoning,963,55,4,59,,muscovy duck,muscovy duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0093,Sarkidiornis sylvicola,Sarkidiornis,sylvicola,Anatidae,Anseriformes,pato-de-crista,Comb Duck,BR,False,False,False,False,,BR,Comb Duck,comduc3,True,binomial,False,Comb Duck,True,binomial,False,moonshotai/kimi-k2.6,Hooded Merganser,stop,False,"{""effort"": ""none""}",no_reasoning,1196,56,7,63,,hooded merganser,comb duck,False,False,,4,hallucinated
CBRO#0095,Callonetta leucophrys,Callonetta,leucophrys,Anatidae,Anseriformes,marreca-de-coleira,Ringed Teal,BR,False,False,False,False,,BR,Ringed Teal,rintea1,True,binomial,False,Ringed Teal,True,binomial,False,moonshotai/kimi-k2.6,Ringed Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1408,57,5,62,,ringed teal,ringed teal,True,True,cbro;ebird;avilist,0,correct
CBRO#0097,Amazonetta brasiliensis,Amazonetta,brasiliensis,Anatidae,Anseriformes,marreca-ananaí,Brazilian Teal,BR,False,False,False,False,,BR,Brazilian Teal,bratea1,True,binomial,False,Brazilian Teal,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1047,56,5,61,,brazilian teal,brazilian teal,True,True,cbro;ebird;avilist,0,correct
CBRO#0110,Spatula versicolor,Spatula,versicolor,Anatidae,Anseriformes,marreca-cricri,Silver Teal,BR,False,False,False,False,W,"BR, VI (W)",Silver Teal,siltea1,True,binomial,False,Silver Teal,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,2188,56,4,60,,brazilian teal,silver teal,False,False,,2,intra_family
CBRO#0115,Spatula platalea,Spatula,platalea,Anatidae,Anseriformes,marreca-colhereira,Red Shoveler,BR,False,False,False,False,S,"VI (S), BR",Red Shoveler,redsho1,True,binomial,False,Red Shoveler,True,binomial,False,moonshotai/kimi-k2.6,Northern Shoveler,stop,False,"{""effort"": ""none""}",no_reasoning,1440,56,5,61,,northern shoveler,red shoveler,False,False,,4,hallucinated
CBRO#0112,Spatula discors,Spatula,discors,Anatidae,Anseriformes,marreca-de-asa-azul,Blue-winged Teal,VI,False,False,False,False,N,VI (N),Blue-winged Teal,buwtea,True,binomial,False,Blue-winged Teal,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,720,59,5,64,,brazilian teal,blue winged teal,False,False,,2,intra_family
CBRO#0113,Spatula cyanoptera,Spatula,cyanoptera,Anatidae,Anseriformes,marreca-colorada,Cinnamon Teal,VA,False,False,False,False,S,VA (S),Cinnamon Teal,cintea,True,binomial,False,Cinnamon Teal,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1536,55,5,60,,brazilian teal,cinnamon teal,False,False,,2,intra_family
CBRO#0101,Mareca sibilatrix,Mareca,sibilatrix,Anatidae,Anseriformes,marreca-oveira,Chiloe Wigeon,VI,False,False,False,False,S,VI (S),Chiloe Wigeon,chiwig1,True,binomial,False,Chiloe Wigeon,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1421,56,5,61,,brazilian teal,chiloe wigeon,False,False,,2,intra_family
CBRO#0107,Anas bahamensis,Anas,bahamensis,Anatidae,Anseriformes,marreca-toicinho,White-cheeked Pintail,BR,False,False,False,False,,BR,White-cheeked Pintail,whcpin,True,binomial,False,White-cheeked Pintail,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1710,54,7,61,,brazilian teal,white cheeked pintail,False,False,,2,intra_family
CBRO#0104,Anas acuta,Anas,acuta,Anatidae,Anseriformes,arrabio,Northern Pintail,VA,False,False,False,False,N;E,"VA (N?, E?)",Northern Pintail,norpin,True,binomial,False,Northern Pintail,True,binomial,False,moonshotai/kimi-k2.6,Crimson-fronted Cardinal,stop,False,"{""effort"": ""none""}",no_reasoning,1446,53,7,60,,crimson fronted cardinal,northern pintail,False,False,,4,hallucinated
CBRO#0105,Anas georgica,Anas,georgica,Anatidae,Anseriformes,marreca-parda,Yellow-billed Pintail,BR,False,False,False,False,W,"BR, VI (W)",Yellow-billed Pintail,yebpin1,True,binomial,False,Yellow-billed Pintail,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,1473,53,7,60,,brazilian teal,yellow billed pintail,False,False,,2,intra_family
CBRO#0102,Anas flavirostris,Anas,flavirostris,Anatidae,Anseriformes,marreca-pardinha,Yellow-billed Teal,BR,False,False,False,False,,BR,Yellow-billed Teal,yebtea1,True,binomial,False,Yellow-billed Teal,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,2245,56,5,61,,brazilian teal,yellow billed teal,False,False,,2,intra_family
CBRO#0117,Netta erythrophthalma,Netta,erythrophthalma,Anatidae,Anseriformes,paturi-preta,Southern Pochard,BR,False,False,False,False,,BR,Southern Pochard,soupoc1,True,binomial,False,Southern Pochard,True,binomial,False,moonshotai/kimi-k2.6,White-winged Coot,stop,False,"{""effort"": ""none""}",no_reasoning,4218,56,6,62,,white winged coot,southern pochard,False,False,,4,hallucinated
CBRO#0119,Netta peposaca,Netta,peposaca,Anatidae,Anseriformes,marrecão,Rosy-billed Pochard,BR,False,False,False,False,W,"VI (W), BR",Rosy-billed Pochard,robpoc1,True,binomial,False,Rosy-billed Pochard,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,870,53,5,58,,brazilian teal,rosy billed pochard,False,False,,2,intra_family
CBRO#0121,Mergus octosetaceus,Mergus,octosetaceus,Anatidae,Anseriformes,pato-mergulhão,Brazilian Merganser,BR,False,False,False,False,,BR,Brazilian Merganser,bramer1,True,binomial,False,Brazilian Merganser,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Merganser,stop,False,"{""effort"": ""none""}",no_reasoning,881,58,5,63,,brazilian merganser,brazilian merganser,True,True,cbro;ebird;avilist,0,correct
CBRO#0123,Heteronetta atricapilla,Heteronetta,atricapilla,Anatidae,Anseriformes,marreca-de-cabeça-preta,Black-headed Duck,BR,False,False,False,True,W,"BR, VI# (W)",Black-headed Duck,blhduc1,True,binomial,False,Black-headed Duck,True,binomial,False,moonshotai/kimi-k2.6,Black-headed Duck,stop,False,"{""effort"": ""none""}",no_reasoning,536,60,4,64,,black headed duck,black headed duck,True,True,cbro;ebird;avilist,0,correct
CBRO#0125,Nomonyx dominicus,Nomonyx,dominicus,Anatidae,Anseriformes,marreca-caucau,Masked Duck,BR,False,False,False,False,,BR,Masked Duck,masduc,True,binomial,False,Masked Duck,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,542,56,5,61,,brazilian teal,masked duck,False,False,,2,intra_family
CBRO#0127,Oxyura vittata,Oxyura,vittata,Anatidae,Anseriformes,marreca-rabo-de-espinho,Lake Duck,VI,False,False,False,True,S,VI# (S),Lake Duck,lakduc1,True,binomial,False,Lake Duck,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,503,59,5,64,,brazilian teal,lake duck,False,False,,2,intra_family
CBRO#0131,Penelope marail,Penelope,marail,Cracidae,Galliformes,jacumirim,Marail Guan,BR,False,False,False,False,,BR,Marail Guan,margua1,True,binomial,False,Marail Guan,True,binomial,False,moonshotai/kimi-k2.6,Brazilian Teal,stop,False,"{""effort"": ""none""}",no_reasoning,2146,52,7,59,,brazilian teal,marail guan,False,False,,4,hallucinated
CBRO#0134,Penelope superciliaris,Penelope,superciliaris,Cracidae,Galliformes,jacupemba,Rusty-margined Guan,BR,False,False,False,False,,BR,Rusty-margined Guan,rumgua1,True,binomial,False,Rusty-margined Guan,True,binomial,False,moonshotai/kimi-k2.6,Bare-faced Curassow,stop,False,"{""effort"": ""none""}",no_reasoning,605,53,7,60,,bare faced curassow,rusty margined guan,False,False,,2,intra_family
CBRO#0141,Penelope jacquacu,Penelope,jacquacu,Cracidae,Galliformes,jacu-de-spix,Spix's Guan,BR,False,False,False,False,,BR,Spix's Guan,spigua1,True,binomial,False,Spix's Guan,True,binomial,False,moonshotai/kimi-k2.6,Dark-winged Trumpeter,stop,False,"{""effort"": ""none""}",no_reasoning,774,55,6,61,,dark winged trumpeter,spixs guan,False,False,,4,hallucinated
CBRO#0145,Penelope obscura,Penelope,obscura,Cracidae,Galliformes,jacuguaçu,Dusky-legged Guan,BR,False,False,False,False,,BR,Dusky-legged Guan,dulgua1,True,binomial,False,Dusky-legged Guan,True,binomial,False,moonshotai/kimi-k2.6,Dusky-legged Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1595,53,9,62,,dusky legged guan,dusky legged guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0148,Penelope pileata,Penelope,pileata,Cracidae,Galliformes,jacupiranga,White-crested Guan,BR,True,False,False,False,,"BR, En",White-crested Guan,whcgua1,True,binomial,False,White-crested Guan,True,binomial,False,moonshotai/kimi-k2.6,Black-fronted Piping Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1568,54,8,62,,black fronted piping guan,white crested guan,False,False,,2,intra_family
CBRO#0149,Penelope ochrogaster,Penelope,ochrogaster,Cracidae,Galliformes,jacu-de-barriga-castanha,Chestnut-bellied Guan,BR,True,False,False,False,,"BR, En",Chestnut-bellied Guan,chbgua1,True,binomial,False,Chestnut-bellied Guan,True,binomial,False,moonshotai/kimi-k2.6,Chestnut-bellied Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1031,60,7,67,,chestnut bellied guan,chestnut bellied guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0150,Penelope jacucaca,Penelope,jacucaca,Cracidae,Galliformes,jacucaca,White-browed Guan,BR,True,False,False,False,,"BR, En",White-browed Guan,whbgua1,True,binomial,False,White-browed Guan,True,binomial,False,moonshotai/kimi-k2.6,Rusty-margined Guan,stop,False,"{""effort"": ""none""}",no_reasoning,519,53,8,61,,rusty margined guan,white browed guan,False,False,,1,intra_genus
CBRO#0152,Aburria cumanensis,Aburria,cumanensis,Cracidae,Galliformes,jacutinga-de-garganta-azul,Blue-throated Piping-Guan,BR,False,False,False,False,,BR,Blue-throated Piping-Guan,butpig1,True,epithet_family,False,Blue-throated Piping Guan,True,epithet_family,True,moonshotai/kimi-k2.6,Black-fronted Piping Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1477,60,7,67,,black fronted piping guan,blue throated piping guan,False,False,,1,intra_genus
CBRO#0155,Aburria cujubi,Aburria,cujubi,Cracidae,Galliformes,cujubi,Red-throated Piping-Guan,BR,False,False,False,False,,BR,Red-throated Piping-Guan,rtpgua1,True,epithet_family,False,Red-throated Piping Guan,True,epithet_family,True,moonshotai/kimi-k2.6,Piping Guan,stop,False,"{""effort"": ""none""}",no_reasoning,760,53,5,58,,piping guan,red throated piping guan,False,False,,4,hallucinated
CBRO#0158,Aburria jacutinga,Aburria,jacutinga,Cracidae,Galliformes,jacutinga,Black-fronted Piping-Guan,BR,False,False,False,False,,BR,Black-fronted Piping-Guan,bfpgua1,True,epithet_family,False,Black-fronted Piping Guan,True,epithet_family,True,moonshotai/kimi-k2.6,Black-fronted Piping Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1036,53,8,61,,black fronted piping guan,black fronted piping guan,True,True,cbro;ebird;avilist,0,correct
CBRO#0160,Ortalis canicollis,Ortalis,canicollis,Cracidae,Galliformes,aracuã-do-pantanal,Chaco Chachalaca,BR,False,False,False,False,,BR,Chaco Chachalaca,chacha1,True,binomial,False,Chaco Chachalaca,True,binomial,False,moonshotai/kimi-k2.6,Chaco Chachalaca,stop,False,"{""effort"": ""none""}",no_reasoning,1297,58,7,65,,chaco chachalaca,chaco chachalaca,True,True,cbro;ebird;avilist,0,correct
CBRO#0162,Ortalis guttata,Ortalis,guttata,Cracidae,Galliformes,aracuã-pintado,Speckled Chachalaca,BR,False,False,False,False,,BR,Speckled Chachalaca,specha3,True,binomial,False,Speckled Chachalaca,True,binomial,False,moonshotai/kimi-k2.6,Chestnut-bellied Guan,stop,False,"{""effort"": ""none""}",no_reasoning,1999,57,8,65,,chestnut bellied guan,speckled chachalaca,False,False,,2,intra_family
